,FD_Name,State,Region,Member_Status,File_Name,Respondent_ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Category1,Transaction_Name,Transaction_Amount,Transaction_Comment
1432,Midline Financial Diaries,kebbi,maiyama,WAG,kebbi-maiyama-WAG-11/16/23,ML02-WAG-MAIYAMI-WK 2,11/16/23,2,Variable,Expenditure,Woman Personal,toiletries,161751,
1433,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-11/16/23,ML02-WAG-MAIYAMI-WK 2,11/16/23,2,Variable,Expenditure,Woman Personal,Airtime,102737,
1434,Baseline Financial Diaries_2,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-11/16/23,ML02-WAG-MAIYAMI-WK 2,11/16/23,2,Variable,Expenditure,Woman Personal,Transport,165042,
1435,Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi-maiyama-NON WAG-11/16/23,ML02-WAG-MAIYAMI-WK 2,11/16/23,2,Variable,Expenditure,Woman Personal,Fuel,10942,
1436,Baseline Financial Diaries_2,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 4,11/11/23,4,Fixed,Income,Business,Profit,126438,
1437,Baseline Financial Diaries_1,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 4,11/11/23,4,Variable,Income,Business,Egusi,54049,
1438,Baseline Financial Diaries_2,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 4,11/11/23,4,Fixed,Expenditure,Investment,Purchase,169916,
1439,Midline Financial Diaries,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 4,11/11/23,4,Fixed,Expenditure,Miscellaneous,Food,94670,
1440,Baseline Financial Diaries_2,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 4,11/11/23,4,Variable,Expenditure,Investment,Purchase,123113,
1441,Baseline Financial Diaries_1,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 3,11/11/23,3,Fixed,Income,Business,Profit,27983,
1442,Baseline Financial Diaries_1,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 3,11/11/23,3,Variable,Income,Agriculture,Grain,29317,
1443,Midline Financial Diaries,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 3,11/11/23,3,Variable,Income,Business,Chicken,97415,
1444,Midline Financial Diaries,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 3,11/11/23,3,Variable,Income,Business,Banana,34191,
1445,Baseline Financial Diaries_1,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 3,11/11/23,3,Variable,Income,Gift,Gift,143287,
1446,Baseline Financial Diaries_1,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 3,11/11/23,3,Fixed,Expenditure,Investment,Purchase,139812,
1447,Midline Financial Diaries,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 3,11/11/23,3,Fixed,Expenditure,Household,Food,102595,
1448,Baseline Financial Diaries_1,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 3,11/11/23,3,Variable,Expenditure,Investment,Purchase,81242,
1449,Midline Financial Diaries,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 3,11/11/23,3,Variable,Expenditure,Woman Personal,Purchase,59236,
1450,Baseline Financial Diaries_2,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 2,11/11/23,2,Fixed,Income,Business,Profit,160117,
1451,Baseline Financial Diaries_2,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 2,11/11/23,2,Variable,Income,Gift,Gift,106165,
1452,Baseline Financial Diaries_2,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 2,11/11/23,2,Variable,Income,Gift,Gift,33800,
1453,Baseline Financial Diaries_2,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 2,11/11/23,2,Variable,Income,Gift,Gift,67973,
1454,Midline Financial Diaries,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 2,11/11/23,2,Fixed,Expenditure,Investment,Purchase,97508,
1455,Baseline Financial Diaries_1,niger,gurara,WAG,niger-gurara-WAG-11/11/23,ML04-WAG-GURARA-WK 2,11/11/23,2,Fixed,Expenditure,Miscellaneous,Food,37640,
1456,Baseline Financial Diaries_1,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 2,11/11/23,2,Variable,Expenditure,Investment,Purchase,125187,
1457,Baseline Financial Diaries_1,niger,gurara,NON WAG,niger-gurara-NON WAG-11/11/23,ML04-WAG-GURARA-WK 2,11/11/23,2,Variable,Expenditure,Woman Personal,Transport,37719,
1458,Midline Financial Diaries,niger,gurara,WAG,niger-gurara-WAG-11/4/23,ML04-WAG-GURARA-WK 1,11/4/23,1,Fixed,Income,Business,Profit,139950,
1459,Midline Financial Diaries,niger,gurara,NON WAG,niger-gurara-NON WAG-11/4/23,ML04-WAG-GURARA-WK 1,11/4/23,1,Fixed,Expenditure,Investment,Purchase,152365,
1460,Midline Financial Diaries,niger,gurara,NON WAG,niger-gurara-NON WAG-11/4/23,ML04-WAG-GURARA-WK 1,11/4/23,1,Fixed,Expenditure,Miscellaneous,Food,113278,
1461,Baseline Financial Diaries_2,niger,gurara,NON WAG,niger-gurara-NON WAG-11/4/23,ML04-WAG-GURARA-WK 1,11/4/23,1,Variable,Expenditure,Investment,Purchase,16166,
1462,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Fixed,Income,Business,Pure,79437,
1463,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Variable,Income,Gift,Gift,128312,
1464,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Variable,Income,Agriculture,Sales,108883,
1465,Baseline Financial Diaries_1,niger,agaie,NON WAG,niger-agaie-NON WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Fixed,Expenditure,Business,Purchased,115514,
1466,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Fixed,Expenditure,Agriculture,Foodstuff,94265,
1467,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Fixed,Expenditure,Woman Personal,Transport,103895,
1468,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Variable,Expenditure,Woman Personal,Toothpaste,70455,
1469,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Variable,Expenditure,Household,Petroleum,42733,
1470,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Variable,Expenditure,Household,Powder,111418,
1471,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/25/23,ML01-NWAG-AGAIE-WK 3,11/25/23,3,Variable,Expenditure,Children,School,37205,
1472,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-11/11/23,ML01-NWAG-AGAIE-WK 1,11/11/23,1,Fixed,Income,Business,Pure,127844,
1473,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/11/23,ML01-NWAG-AGAIE-WK 1,11/11/23,1,Variable,Income,Agriculture,Grain,2552,
1474,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/11/23,ML01-NWAG-AGAIE-WK 1,11/11/23,1,Fixed,Expenditure,Investment,Purchase,35639,
1475,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-11/11/23,ML01-NWAG-AGAIE-WK 1,11/11/23,1,Fixed,Expenditure,Business,Transport,175586,
1476,Baseline Financial Diaries_1,niger,agaie,NON WAG,niger-agaie-NON WAG-11/11/23,ML01-NWAG-AGAIE-WK 1,11/11/23,1,Fixed,Expenditure,Miscellaneous,Food,58323,
1477,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/18/23,ML01-NWAG-AGAIE-WK 2,11/18/23,2,Fixed,Income,Business,Pure,136604,
1478,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/18/23,ML01-NWAG-AGAIE-WK 2,11/18/23,2,Fixed,Expenditure,Investment,Purchase,179550,
1479,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-11/18/23,ML01-NWAG-AGAIE-WK 2,11/18/23,2,Fixed,Expenditure,Business,Transport,42482,
1480,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-12/2/23,ML01-NWAG-AGAIE-WK 4,12/2/23,4,Fixed,Income,Business,Pure,70169,
1481,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-12/2/23,ML01-NWAG-AGAIE-WK 4,12/2/23,4,Variable,Income,Gift,Gift,69783,
1482,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-12/2/23,ML01-NWAG-AGAIE-WK 4,12/2/23,4,Fixed,Expenditure,Business,Purchased,22392,
1483,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-12/2/23,ML01-NWAG-AGAIE-WK 4,12/2/23,4,Fixed,Expenditure,Agriculture,Foodstuff,124292,
1484,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Fixed,Income,Household,Household,92743,
1485,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Fixed,Income,Business,Pure,164241,
1486,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Fixed,Income,Business,Detergent,100617,
1487,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Fixed,Income,Business,Son’s,8964,
1488,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Variable,Income,Gift,Gift,23837,
1489,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Fixed,Expenditure,Business,Purchased,44851,
1490,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Fixed,Expenditure,Business,Purchased,73060,
1491,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Fixed,Expenditure,Agriculture,Foodstuff,2534,
1492,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Variable,Expenditure,Woman Personal,Purchase,57892,
1493,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-12/1/23,ML02-WAG-AGAIE-WK 4,12/1/23,4,Variable,Expenditure,Investment,Purchased,148903,
1494,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Fixed,Income,Business,Detergent,103649,
1495,Baseline Financial Diaries_1,niger,agaie,NON WAG,niger-agaie-NON WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Fixed,Income,Business,Pure,146541,
1496,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Fixed,Income,Household,Household,148846,
1497,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Fixed,Income,Business,Son’s,17972,
1498,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Fixed,Income,Investment,Profit,32426,
1499,Baseline Financial Diaries_1,niger,agaie,NON WAG,niger-agaie-NON WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Variable,Income,Gift,Gift,112547,
1500,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Fixed,Expenditure,Business,Purchase,82050,
1501,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Fixed,Expenditure,Agriculture,Foodstuffs,85230,
1502,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Variable,Expenditure,Woman Personal,Make,127624,
1503,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Variable,Expenditure,Woman Personal,Toothpaste,113758,
1504,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Variable,Expenditure,Woman Personal,Perfume,18415,
1505,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Variable,Expenditure,Woman Personal,Hijab,5675,
1506,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-11/24/23,ML02-WAG-AGAIE-WK 3,11/24/23,3,Variable,Expenditure,Household,Room,13273,
1507,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Fixed,Income,Household,Household,147675,
1508,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Fixed,Income,Business,Pure,110402,
1509,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Fixed,Income,Business,Detergent,10397,
1510,Baseline Financial Diaries_1,niger,agaie,NON WAG,niger-agaie-NON WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Fixed,Income,Business,Son’s,164240,
1511,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Variable,Income,Household,Money,113739,
1512,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Variable,Income,Gift,Gift,116226,
1513,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Fixed,Expenditure,Business,Pure,122280,
1514,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Fixed,Expenditure,Household,Food,170183,
1515,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Variable,Expenditure,Health Care,Health,146916,
1516,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-11/17/23,ML02-WAG-AGAIE-WK 1,11/17/23,1,Variable,Expenditure,Health Care,Transport,122953,
1517,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Fixed,Income,Household,Household,34861,
1518,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Fixed,Income,Business,Pure,2604,
1519,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Fixed,Income,Business,Detergent,48965,
1520,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Fixed,Income,Business,Son’s,74114,
1521,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Variable,Income,Gift,Gift,101554,
1522,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Variable,Income,Gift,Gift,166149,
1523,Baseline Financial Diaries_1,niger,agaie,NON WAG,niger-agaie-NON WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Fixed,Expenditure,Business,Pure,51375,
1524,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Fixed,Expenditure,Household,Food,23105,
1525,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Variable,Expenditure,Investment,Purchase,59510,
1526,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Variable,Expenditure,Investment,Purchase,83303,
1527,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-11/17/23,ML02-WAG-AGAIE-WK 2,11/17/23,2,Variable,Expenditure,Investment,Purchase,36723,
1528,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Fixed,Income,Business,Business,143476,
1529,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Fixed,Income,Business,Machine,75037,
1530,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Fixed,Income,Household,Husbands,19184,
1531,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Fixed,Income,Woman Personal,Her,108390,
1532,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Fixed,Income,Business,Cooler,56801,
1533,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Fixed,Expenditure,Household,Food,67862,
1534,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Variable,Expenditure,Miscellaneous,Petty,14896,
1535,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Variable,Expenditure,Household,NFWP,100509,
1536,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Variable,Expenditure,Woman Personal,Shoes,68137,
1537,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML02-WAG-BALI-WK2,11/18/23,2,Variable,Expenditure,Children,Children,35092,
1538,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-11/11/23,ML01-NWAG-BALI-WK1,11/11/23,1,Fixed,Income,Business,Business,130970,
1539,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-11/11/23,ML01-NWAG-BALI-WK1,11/11/23,1,Fixed,Income,Business,Mother,31970,
1540,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-11/11/23,ML01-NWAG-BALI-WK1,11/11/23,1,Fixed,Income,Business,Father,106381,
1541,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/11/23,ML01-NWAG-BALI-WK1,11/11/23,1,Variable,Income,Gift,Gift,179862,
1542,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-11/11/23,ML01-NWAG-BALI-WK1,11/11/23,1,Variable,Expenditure,Household,Petty,171172,
1543,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-11/11/23,ML01-NWAG-BALI-WK1,11/11/23,1,Variable,Expenditure,Health Care,Hospital,87539,
1544,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-11/11/23,ML01-NWAG-BALI-WK1,11/11/23,1,Variable,Expenditure,Health Care,Transportation,160679,
1545,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Fixed,Income,Agriculture,Interest,156130,
1546,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Fixed,Income,Investment,Interest,118214,
1547,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Fixed,Income,Woman Personal,Interest,82242,
1548,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Fixed,Income,Business,Machine,98608,
1549,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Variable,Income,Agriculture,5,125738,
1550,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Variable,Income,Agriculture,3,75351,
1551,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Fixed,Expenditure,Household,Food,33921,
1552,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Variable,Expenditure,Miscellaneous,Petty,15219,
1553,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Variable,Expenditure,Household,NFWP,58099,
1554,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-11/25/23,ML02-WAG-BALI-WK3,11/25/23,3,Variable,Expenditure,Children,Purchase,88409,
1555,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Fixed,Income,Agriculture,Interest,130398,
1556,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Fixed,Income,Investment,Interest,20195,
1557,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Fixed,Income,Woman Personal,Interest,34351,
1558,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Fixed,Income,Business,Machine,29197,
1559,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Fixed,Income,Business,Cooler,137690,
1560,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Fixed,Income,Woman Personal,Contribution,74925,
1561,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Variable,Income,Gift,Gift,72814,
1562,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Fixed,Expenditure,Household,Food,70088,
1563,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Variable,Expenditure,Miscellaneous,Petty,122332,
1564,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Variable,Expenditure,Household,NFWP,33619,
1565,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Variable,Expenditure,Woman Personal,Transportation,148103,
1566,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/2/23,ML02-WAG-BALI-WK4,12/2/23,4,Variable,Expenditure,Woman Personal,Garri,77134,
1567,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/1/23,ML01-NWAG-BALI-WK4,12/1/23,4,Fixed,Income,Business,Business,10020,
1568,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/1/23,ML01-NWAG-BALI-WK4,12/1/23,4,Fixed,Income,Business,Mother,168610,
1569,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-12/1/23,ML01-NWAG-BALI-WK4,12/1/23,4,Fixed,Income,Business,Father,21879,
1570,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/1/23,ML01-NWAG-BALI-WK4,12/1/23,4,Variable,Income,Gift,Gift,154734,
1571,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/1/23,ML01-NWAG-BALI-WK4,12/1/23,4,Variable,Expenditure,Household,Petty,120713,
1572,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/1/23,ML01-NWAG-BALI-WK4,12/1/23,4,Variable,Expenditure,Woman Personal,Transport,179713,
1573,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML01-NWAG-BALI-WK2,11/18/23,2,Fixed,Income,Business,Business,78737,
1574,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-11/18/23,ML01-NWAG-BALI-WK2,11/18/23,2,Fixed,Income,Business,Mother,73300,
1575,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML01-NWAG-BALI-WK2,11/18/23,2,Fixed,Income,Business,Father,90832,
1576,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-11/18/23,ML01-NWAG-BALI-WK2,11/18/23,2,Variable,Income,Gift,Gift,14816,
1577,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML01-NWAG-BALI-WK2,11/18/23,2,Variable,Expenditure,Household,Petty,134875,
1578,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-11/18/23,ML01-NWAG-BALI-WK2,11/18/23,2,Variable,Expenditure,Woman Personal,Transportation,55458,
1579,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML01-NWAG-BALI-WK3,11/25/23,3,Fixed,Income,Business,Business,178925,
