FD_Name,State,Region,Member_Status,File_Name,Respondent ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Name,Transaction_Amount,Transaction_Comment
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,Kebbi_ngaski_wara_financialdiaries_nonwag week 4_074150.docx,ML03-NWAG-NGASKI-WK 4,31/12/2022,4,Variable,Expenditure,firewood,1000,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,Kebbi_ngaski_wara_financialdiaries_nonwag week 4_074150.docx,ML03-NWAG-NGASKI-WK 4,31/12/2022,4,Variable,Expenditure,Toiletries,"8,000",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,Kebbi_ngaski_wara_financialdiaries_nonwag week 4_074150.docx,ML03-NWAG-NGASKI-WK 4,31/12/2022,4,Variable,Expenditure,books,800,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,Kebbi_ngaski_wara_financialdiaries_nonwag week 4_074150.docx,ML03-NWAG-NGASKI-WK 4,31/12/2022,4,Variable,Expenditure,Health care,"3,000",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Income,Civil servant,"57,500"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Income,Non-farm business,"20,250"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Variable,Income,Sold grains,"80,000"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Variable,Income,Gift,"11,000"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Expenditure,School expenditure,"13,642",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Expenditure,Electric bill,1000,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Expenditure,food,"60,000",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Expenditure,savings,2500,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Expenditure,Toiletries,"10,000",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Expenditure,Uniforms,6000,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Expenditure,Airtime,5000,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 1.docx,ML03-NWAG-NGASKI-WK 1,9/11/2022,1,Fixed,Expenditure,Transport,"10,000",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 2.docx,ML03-NWAG-NGASKI-WK 2,17/11/2022,2,Fixed,Income,Civil servant,"57,500"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 2.docx,ML03-NWAG-NGASKI-WK 2,17/11/2022,2,Fixed,Income,Non-farm business,"25,000"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 2.docx,ML03-NWAG-NGASKI-WK 2,17/11/2022,2,Variable,Income,Sold grains,"20,000"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 2.docx,ML03-NWAG-NGASKI-WK 2,17/11/2022,2,Variable,Income,Loan repayment,"10,000"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 2.docx,ML03-NWAG-NGASKI-WK 2,17/11/2022,2,Fixed,Expenditure,School expenditure,"13,642",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 2.docx,ML03-NWAG-NGASKI-WK 2,17/11/2022,2,Fixed,Expenditure,Electric bill,1000,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 2.docx,ML03-NWAG-NGASKI-WK 2,17/11/2022,2,Fixed,Expenditure,food,"60,000",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 2.docx,ML03-NWAG-NGASKI-WK 2,17/11/2022,2,Fixed,Expenditure,savings,4000,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 2.docx,ML03-NWAG-NGASKI-WK 2,17/11/2022,2,Variable,Expenditure,firewood,1000,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Fixed,Income,Civil servant,"57,500"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Fixed,Income,Non-farm business,"39,015"
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Variable,Income,gift,6000
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Variable,Income,Loan repayment,5000
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Fixed,Expenditure,School expenditure,"13,642",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Fixed,Expenditure,Electric bill,1000,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Fixed,Expenditure,food,"21,700",
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Fixed,Expenditure,savings,700,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Variable,Expenditure,firewood,1500,
Midline Financial Diaries,Kebbi,NGASKI,NON WAG,kebbi_ngaski_wara_financialdiaries_nonwag week 3.docx,ML03-NWAG-NGASKI-WK 3,24/11/2022,3,Variable,Expenditure,Toiletries,1600,
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Fixed,Income,Civil servant,"18,750"
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Fixed,Income,Non-farm business,"23,900"
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Fixed,Income,Loan repayment,2900
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Fixed,Income,Gift,4000
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Fixed,Expenditure,food,"44,400",
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Fixed,Expenditure,electricity,875,Three HH members are involved in this activity
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Fixed,Expenditure,saving,3100,
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Fixed,Expenditure,School expenditure,1200,
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Variable,Expenditure,airtime,900,
Midline Financial Diaries,Kebbi,NGASKI,WAG,Kebbi_ngaski_wara_financialdiaries_wag week 4_074150.docx,ML04-WAG-NGASKI-WK 4,31/11/2023,4,Variable,Expenditure,Medical bill,4800,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Fixed,Income,Civil servant,"18,750"
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Fixed,Income,Non-farm business,"22,000"
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Fixed,Income,Loan repayment,3500
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Fixed,Expenditure,food,"40,000",
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Fixed,Expenditure,electricity,875,Three HH members are involved in this activity
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Fixed,Expenditure,saving,"2,600",
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Fixed,Expenditure,School expenditure,1000,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Variable,Expenditure,Shoes,2500,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Variable,Expenditure,Medical bill,3700,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 3.docx,ML04-WAG-NGASKI-WK 3,24/11/2023,3,Variable,Expenditure,Sister (gift),3000,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Fixed,Income,Civil servant,"14,500"
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Fixed,Income,Non-farm business,"19,900"
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Fixed,Income,Loan repayment,1000
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Fixed,Income,gift,2000
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Fixed,Expenditure,food,"14,000",
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Fixed,Expenditure,electricity,875,Three HH members are involved in this activity
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Fixed,Expenditure,saving,"2,600",
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Fixed,Expenditure,School expenditure,1000,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Variable,Expenditure,islamiyya,1200,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 2.docx,ML04-WAG-NGASKI-WK 2,17/11/2023,2,Variable,Expenditure,transport,300,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Fixed,Income,Civil servant,"14,500"
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Fixed,Income,Non-farm business,"19,750"
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Fixed,Income,Casual work,8500
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Fixed,Income,gift,450
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Fixed,Expenditure,food,"18,550",
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Fixed,Expenditure,electricity,875,Three HH members are involved in this activity
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Fixed,Expenditure,saving,"2,900",
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Fixed,Expenditure,School expenditure,1500,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Variable,Expenditure,airtime,2000,
Midline Financial Diaries,Kebbi,NGASKI,WAG,kebbi_ngaski_wara_financialdiaries_wag week 1.docx,ML04-WAG-NGASKI-WK 1,09/11/2023,1,Variable,Expenditure,transport,250,
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,Business,"110,000"
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,Petty trading,"1,100"
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,Grinding,"5,000"
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,Tailoring,"3,000"
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,Secret business,"38,000"
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,gift,1500
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Expenditure,School expenditure,"2,950",HH head and his three sons
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Expenditure,food,"50,000",Business of one of his wife
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Expenditure,savings,3500,The second wife
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Variable,Expenditure,Toiletries,"20,000",
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Variable,Expenditure,Airtime,"10,000",
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Variable,Expenditure,Transport,"10,000",
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiarie_nonwagweek1.docx,ML01-NWAG-MAIYAMI-WK 1,08/11/2023,1,Variable,Expenditure,Fuel,"28,000","The household is a large HH, the head has grown unmarried children who own motorcycles."
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,Business,"95,000"
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,Petty trading,8000
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,Grinding,6000
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,Tailoring,2500
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,Secret business,"30,000"
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,gift,1000
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Expenditure,School expenditure,"2,950",HH head and his three sons
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Expenditure,food,"45,000",
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Expenditure,savings,2000,
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Variable,Expenditure,Toiletries,"25,000",
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Variable,Expenditure,Airtime,7500,
Midline Financial Diaries,Kebbi,MAIYAMI,NON WAG,kebbi_maiyama_gumbinkure_financialdiaries_nonwag week 2.docx,ML01-NWAG-MAIYAMI-WK 2,16/11/2023,2,Variable,Expenditure,Transport,"9,000",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,tailoring,"5,000"
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,business,"50,000"
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,Petty trading,2000
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Income,Gift,2000
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Expenditure,School expenditure,"2,125",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Expenditure,food,"16,700",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Fixed,Expenditure,savings,800,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Variable,Expenditure,toiletries,3000,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Variable,Expenditure,Airtime,4000,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Variable,Expenditure,Transport,800,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Variable,Expenditure,Fuel,"10,500",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiarie_wagweek1.docx,ML02-WAG-MAIYAMI-WK 1,08/11/2023,1,Variable,Expenditure,snacks,1500,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Fixed,Income,tailoring,"9,000"
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Fixed,Income,business,"95,000"
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Fixed,Income,Petty trading,"3,700"
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Fixed,Income,Gift,1000
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Fixed,Expenditure,School expenditure,750,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Fixed,Expenditure,food,"28,000",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Fixed,Expenditure,savings,800,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Variable,Expenditure,Airtime,9500,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Variable,Expenditure,Transport,"10,800",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagmember week 4_074213.docx,ML02-WAG-MAIYAMI-WK 4,30/11/2023,4,Variable,Expenditure,Fuel,"9,000",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Fixed,Income,tailoring,"9,000"
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Fixed,Income,business,"95,000"
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Fixed,Income,Petty trading,4000
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Fixed,Income,Gift,1500
