FD_Name,State,Region,Member_Status,File_Name,Respondent ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Category1,Transaction_Name,Transaction_Amount,Transaction_Comment,Formatted_Date
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Income,Household,Household business (drinks),7000.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Income,Business,Pure water sales,350.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Income,Business,Detergent business profit,500.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Income,Business,Son’s petrol business,10500.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Income,Gift,Gift from husband,3000.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Income,Gift,Gift from sister,1000.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Expenditure,Business,Pure water purchase for sell,1800.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Expenditure,Household,Food items,4550.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Expenditure,Investment,Purchase of pampers,2500.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Expenditure,Investment,Purchase of petroleum jelly,1000.0,,17/11/2023
Midline Financial Diaries,niger,agaie,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Expenditure,Investment,Purchase of slippers,600.0,,17/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Business,Business Interest,18600.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Business,Machine remittance,2500.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Household,Husbands Salary,91470.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Woman Personal,Her own salary,28521.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Business,Cooler Renting,1000.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Expenditure,Household,Food Expenses,7000.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,Miscellaneous,Petty Items,3200.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,Household,NFWP meeting,1500.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,Woman Personal,Shoes for her self,2000.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,Children,Children Shoes,3500.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Fixed,Income,Business,Business Interest,1420.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Fixed,Income,Business,Mother Businesss Interest,2120.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Fixed,Income,Business,Father Business Interest,5100.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Variable,Income,Gift,Gift from Visitor,2000.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Variable,Expenditure,Household,Petty House expenses,8800.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Variable,Expenditure,Health Care,Hospital bill,5000.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Variable,Expenditure,Health Care,Transportation to Hospital,500.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Fixed,Income,Agriculture,Interest from one bag of Maize,2500.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Fixed,Income,Investment,Interest from one bag of Beans,5000.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Fixed,Income,Woman Personal,Interest from Drinks,1700.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Fixed,Income,Business,Machine remittance,2000.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Variable,Income,Agriculture,5 Mudus of Rice,2500.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Variable,Income,Agriculture,3 Mudus of Beans,3000.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Fixed,Expenditure,Household,Food Expenses,7500.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Variable,Expenditure,Miscellaneous,Petty Items,3500.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Variable,Expenditure,Household,NFWP meeting,900.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK3.docx,ML02-WAG-BALI-WK3,25/11/2023,3,Variable,Expenditure,Children,Purchase of Hijab for Child 2,1200.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Fixed,Income,Agriculture,Interest from 12 Mudus of Maize,1200.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Fixed,Income,Investment,Interest from 2 bags of Soy Beans,4000.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Fixed,Income,Woman Personal,Interest from Drinks,4500.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Fixed,Income,Business,Machine remittance,2000.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Fixed,Income,Business,Cooler Rental,1000.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Fixed,Income,Woman Personal,Contribution -Adashe,20000.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Variable,Income,Gift,Gift from Father,5000.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Fixed,Expenditure,Household,Food Expenses,7000.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Variable,Expenditure,Miscellaneous,Petty Items,3200.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Variable,Expenditure,Household,NFWP meeting,1500.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Variable,Expenditure,Woman Personal,Transportation,7000.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK4.docx,ML02-WAG-BALI-WK4,2/12/2023,4,Variable,Expenditure,Woman Personal,Garri purchase,1500.0,,2/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK4.docx,ML01-NWAG-BALI-WK4,1/12/2023,4,Fixed,Income,Business,Business Interest,10000.0,,1/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK4.docx,ML01-NWAG-BALI-WK4,1/12/2023,4,Fixed,Income,Business,Mother Business Interest,15000.0,,1/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK4.docx,ML01-NWAG-BALI-WK4,1/12/2023,4,Fixed,Income,Business,Father Business Interest,3000.0,,1/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK4.docx,ML01-NWAG-BALI-WK4,1/12/2023,4,Variable,Income,Gift,Gift from Brother,1000.0,,1/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK4.docx,ML01-NWAG-BALI-WK4,1/12/2023,4,Variable,Expenditure,Household,Petty House expenses,8000.0,,1/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK4.docx,ML01-NWAG-BALI-WK4,1/12/2023,4,Variable,Expenditure,Woman Personal,Transport,900.0,,1/12/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK2.docx,ML01-NWAG-BALI-WK2,18/11/2023,2,Fixed,Income,Business,Business Interest,16500.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK2.docx,ML01-NWAG-BALI-WK2,18/11/2023,2,Fixed,Income,Business,Mother Businesss Interest,25000.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK2.docx,ML01-NWAG-BALI-WK2,18/11/2023,2,Fixed,Income,Business,Father Business Interest,46000.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK2.docx,ML01-NWAG-BALI-WK2,18/11/2023,2,Variable,Income,Gift,Gift from Sister,500.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK2.docx,ML01-NWAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,Household,Petty House expenses,12500.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK2.docx,ML01-NWAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,Woman Personal,Transportation,900.0,,18/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK3.docx,ML01-NWAG-BALI-WK3,25/11/2023,3,Fixed,Income,Business,Business Interest,1400.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK3.docx,ML01-NWAG-BALI-WK3,25/11/2023,3,Fixed,Income,Business,Mother Business Interest,2000.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK3.docx,ML01-NWAG-BALI-WK3,25/11/2023,3,Fixed,Income,Business,Father Business Interest,6000.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK3.docx,ML01-NWAG-BALI-WK3,25/11/2023,3,Variable,Income,Gift,Gift from Father,1000.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK3.docx,ML01-NWAG-BALI-WK3,25/11/2023,3,Variable,Expenditure,Household,Petty House expenses,1000.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK3.docx,ML01-NWAG-BALI-WK3,25/11/2023,3,Variable,Expenditure,Woman Personal,Transport,1500.0,,25/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK1.docx,ML02-WAG-BALI-WK1,11/11/2023,1,Fixed,Income,Business,Business Interest,20850.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK1.docx,ML02-WAG-BALI-WK1,11/11/2023,1,Variable,Income,Gift,Gift from Visitor,2000.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK1.docx,ML02-WAG-BALI-WK1,11/11/2023,1,Variable,Income,Gift,Gift from Sister,500.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK1.docx,ML02-WAG-BALI-WK1,11/11/2023,1,Variable,Income,Gift,Gift from In-law,10000.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK1.docx,ML02-WAG-BALI-WK1,11/11/2023,1,Fixed,Expenditure,Agriculture,Food item,6500.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK1.docx,ML02-WAG-BALI-WK1,11/11/2023,1,Variable,Expenditure,Miscellaneous,Petty Items,2600.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK1.docx,ML02-WAG-BALI-WK1,11/11/2023,1,Variable,Expenditure,Woman Personal,Okada,200.0,,11/11/2023
Midline Financial Diaries,taraba,bali,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK1.docx,ML02-WAG-BALI-WK1,11/11/2023,1,Variable,Expenditure,Woman Personal,Recharge Card,200.0,,11/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Fixed,Income,Business,Part of Salary,5000.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Fixed,Income,Business,Interest from Business (Plaiting & Sell of firewood),3400.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Income,Gift,Gift from Husband,15000.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Income,Gift,Gift from Friend,8000.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Fixed,Expenditure,Woman Personal,Saving (Adashe),5000.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Fixed,Expenditure,Gift,WAG Saving,1050.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Expenditure,Household,1 year memorial of Father’s memorial dress,9000.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Expenditure,Woman Personal,Sewing of memorial dress,3000.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Expenditure,Household,Soap and Detergent,350.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Expenditure,Gift,Guinea corn for Kunu for the ceremony,9000.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Expenditure,Children,Sewing of baby wear for the ceremony,1500.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Expenditure,Woman Personal,Making her hair and baby hair,5500.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Expenditure,Woman Personal,Tooth paste,600.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 2.docx,ML03-NWAG-ZING-WK2,15/11/2023,2,Variable,Expenditure,Household,Soap,350.0,,15/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Fixed,Income,Household,Weekly payment as lesson teacher,1500.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Fixed,Income,Business,Interest from Business (Plaiting & Sell of firewood),6000.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Fixed,Income,Household,Husband Income,7500.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Variable,Income,Gift,Gift from Brother,1500.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Variable,Income,Business,Sale of chicken,2000.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Fixed,Expenditure,Woman Personal,Saving (Adashe),5000.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Fixed,Expenditure,Gift,WAG Saving,1500.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Fixed,Expenditure,Business,Weekly saving for business,1000.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Fixed,Expenditure,Children,Transport to school,1000.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Variable,Expenditure,Gift,Family contribution for wedding,1000.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Variable,Expenditure,Investment,Purchase of body cream,2000.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Variable,Expenditure,Household,Soap and Detergent,500.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK3.docx,ML03-NWAG-ZING-WK3,21/11/2023,3,Variable,Expenditure,Household,Food items,4700.0,,21/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 1.docx,ML03-NWAG-ZING-WK1,08/11/2023,1,Fixed,Income,Business,Salary,11000.0,,08/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 1.docx,ML03-NWAG-ZING-WK1,08/11/2023,1,Fixed,Income,Business,Interest from Business (Plaiting & Sell of firewood),4700.0,,08/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 1.docx,ML03-NWAG-ZING-WK1,08/11/2023,1,Variable,Income,Household,NFWP Support,2000.0,,08/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 1.docx,ML03-NWAG-ZING-WK1,08/11/2023,1,Fixed,Expenditure,Woman Personal,Saving (Adashe),5000.0,,08/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 1.docx,ML03-NWAG-ZING-WK1,08/11/2023,1,Fixed,Expenditure,Gift,WAG Saving,1050.0,,08/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 1.docx,ML03-NWAG-ZING-WK1,08/11/2023,1,Variable,Expenditure,Woman Personal,Okada,200.0,,08/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 1.docx,ML03-NWAG-ZING-WK1,08/11/2023,1,Variable,Expenditure,Agriculture,Buying Corn,4000.0,,08/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 1.docx,ML03-NWAG-ZING-WK1,08/11/2023,1,Variable,Expenditure,Household,Soap and Detergent,1500.0,,08/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK 1.docx,ML03-NWAG-ZING-WK1,08/11/2023,1,Variable,Expenditure,Agriculture,Grinding of corn,200.0,,08/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK4.docx,ML03-NWAG-ZING-WK4,28/11/2023,4,Fixed,Income,Children,Weekly payment as a lesson teacher,1500.0,,28/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK4.docx,ML03-NWAG-ZING-WK4,28/11/2023,4,Fixed,Income,Business,Interest from Business (Plaiting & Sell of firewood),4700.0,,28/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK4.docx,ML03-NWAG-ZING-WK4,28/11/2023,4,Fixed,Income,Household,Husband Salary,35000.0,,28/11/2023
Midline Financial Diaries,taraba,zing,NON WAG,Balance sheet statement_Weekly diary_Non-WAG Member Zing_WK4.docx,ML03-NWAG-ZING-WK4,28/11/2023,4,Fixed,Income,Business,Salary,11000.0,,28/11/2023
